row_index,doc_id,source_id,label_aktual,kombinasi,n_fitur,prediksi,probabilitas_AI,benar
53,53,26,1,sty+tfidf+bert,3,1,0.9990561694319267,True
54,54,27,0,sty+tfidf+bert,3,0,0.000807390536172543,True
55,55,27,1,sty+tfidf+bert,3,1,0.9834407932706986,True
56,56,28,0,sty+tfidf+bert,3,1,0.5279542366438068,False
57,57,28,1,sty+tfidf+bert,3,1,0.9996713026881957,True
58,58,29,0,sty+tfidf+bert,3,0,0.027377636094016885,True
59,59,29,1,sty+tfidf+bert,3,1,0.9986738883446585,True
60,60,30,0,sty+tfidf+bert,3,0,0.0025280992518353527,True
61,61,30,1,sty+tfidf+bert,3,1,0.9954759763430824,True
62,62,31,0,sty+tfidf+bert,3,0,0.002127926959803027,True
63,63,31,1,sty+tfidf+bert,3,1,0.9922448894915978,True
64,64,32,0,sty+tfidf+bert,3,0,0.036497685468381065,True
65,65,32,1,sty+tfidf+bert,3,0,0.0014104249138393308,False
66,66,33,0,sty+tfidf+bert,3,0,0.0007757113495825792,True
67,67,33,1,sty+tfidf+bert,3,1,0.9964351463810346,True
68,68,34,0,sty+tfidf+bert,3,0,0.009913979917453361,True
69,69,34,1,sty+tfidf+bert,3,1,0.910931289724683,True
70,70,35,0,sty+tfidf+bert,3,0,0.009567295794569903,True
71,71,35,1,sty+tfidf+bert,3,1,0.9980206506704868,True
72,72,36,0,sty+tfidf+bert,3,0,0.0012236487551436047,True
73,73,36,1,sty+tfidf+bert,3,1,0.9918949127172575,True
74,74,37,0,sty+tfidf+bert,3,0,0.0004624807410066022,True
75,75,37,1,sty+tfidf+bert,3,1,0.9947809348216661,True
76,76,38,0,sty+tfidf+bert,3,0,0.019417111464368024,True
77,77,38,1,sty+tfidf+bert,3,1,0.9997332910113107,True
78,78,39,0,sty+tfidf+bert,3,0,0.010938855074859368,True
79,79,39,1,sty+tfidf+bert,3,1,0.999141306781515,True
80,80,40,0,sty+tfidf+bert,3,0,0.000526628491655882,True
81,81,40,1,sty+tfidf+bert,3,1,0.9330168001983847,True
82,82,41,0,sty+tfidf+bert,3,0,0.0012056628092550026,True
83,83,41,1,sty+tfidf+bert,3,1,0.9407425893026693,True
84,84,42,0,sty+tfidf+bert,3,0,0.04865721995515939,True
85,85,42,1,sty+tfidf+bert,3,1,0.9938218075461126,True
86,86,43,0,sty+tfidf+bert,3,0,0.036710701088187206,True
87,87,43,1,sty+tfidf+bert,3,1,0.9997151699850593,True
88,88,44,0,sty+tfidf+bert,3,0,0.007803256645796958,True
89,89,44,1,sty+tfidf+bert,3,1,0.940556750507057,True
90,90,45,0,sty+tfidf+bert,3,0,0.035388333861696854,True
91,91,45,1,sty+tfidf+bert,3,1,0.6444343767074459,True
92,92,46,0,sty+tfidf+bert,3,0,0.00891411210689378,True
93,93,46,1,sty+tfidf+bert,3,1,0.9997598324389517,True
94,94,47,0,sty+tfidf+bert,3,0,0.02391158809114042,True
95,95,47,1,sty+tfidf+bert,3,1,0.9769146651041491,True
96,96,48,0,sty+tfidf+bert,3,0,0.00027282361457697796,True
97,97,48,1,sty+tfidf+bert,3,0,0.18640995325606796,False
98,98,49,0,sty+tfidf+bert,3,0,9.723260306282577e-05,True
99,99,49,1,sty+tfidf+bert,3,1,0.9922671076240758,True
100,100,50,0,sty+tfidf+bert,3,1,0.6952656408550016,False
101,101,50,1,sty+tfidf+bert,3,1,0.9984374814653013,True
102,102,51,0,sty+tfidf+bert,3,0,0.14211466748840723,True
103,103,51,1,sty+tfidf+bert,3,1,0.9977341978010219,True
104,104,52,0,sty+tfidf+bert,3,0,0.001653253666642755,True
105,105,52,1,sty+tfidf+bert,3,0,0.25448724627663455,False
106,106,53,0,sty+tfidf+bert,3,0,0.0023373437721054035,True
107,107,53,1,sty+tfidf+bert,3,1,0.9980331925058017,True
108,108,54,0,sty+tfidf+bert,3,0,0.002255571209793625,True
109,109,54,1,sty+tfidf+bert,3,0,0.3902000900898203,False
110,110,55,0,sty+tfidf+bert,3,0,0.0008805810048045243,True
111,111,55,1,sty+tfidf+bert,3,1,0.9994532540387943,True
112,112,56,0,sty+tfidf+bert,3,0,0.002398059899429024,True
113,113,56,1,sty+tfidf+bert,3,1,0.9974537912146152,True
114,114,57,0,sty+tfidf+bert,3,0,0.013516389178358757,True
115,115,57,1,sty+tfidf+bert,3,1,0.9894091772181997,True
116,116,58,0,sty+tfidf+bert,3,0,0.08441237636642074,True
117,117,58,1,sty+tfidf+bert,3,1,0.9971941893212989,True
118,118,59,0,sty+tfidf+bert,3,0,0.0007903823797226513,True
119,119,59,1,sty+tfidf+bert,3,1,0.9998435701522895,True
120,120,60,0,sty+tfidf+bert,3,0,0.002706184248750736,True
121,121,60,1,sty+tfidf+bert,3,1,0.9707567463869796,True
122,122,61,0,sty+tfidf+bert,3,0,0.008374723627933515,True
123,123,61,1,sty+tfidf+bert,3,1,0.9779091894578827,True
124,124,62,0,sty+tfidf+bert,3,0,0.006588807242069757,True
125,125,62,1,sty+tfidf+bert,3,1,0.994994100778728,True
126,126,63,0,sty+tfidf+bert,3,0,0.004745184899042925,True
127,127,63,1,sty+tfidf+bert,3,1,0.9753259756008611,True
128,128,64,0,sty+tfidf+bert,3,0,0.005202715097282522,True
129,129,64,1,sty+tfidf+bert,3,1,0.9592660305700609,True
130,130,65,0,sty+tfidf+bert,3,1,0.866556081578344,False
131,131,65,1,sty+tfidf+bert,3,1,0.9892396866212873,True
132,132,66,0,sty+tfidf+bert,3,1,0.6262402822133837,False
133,133,66,1,sty+tfidf+bert,3,1,0.9921434631696768,True
134,134,67,0,sty+tfidf+bert,3,0,0.022782214003279046,True
135,135,67,1,sty+tfidf+bert,3,1,0.9954091483967406,True
136,136,68,0,sty+tfidf+bert,3,0,0.01946661125787282,True
137,137,68,1,sty+tfidf+bert,3,1,0.9904217691464186,True
138,138,69,0,sty+tfidf+bert,3,0,0.006450855284767424,True
139,139,69,1,sty+tfidf+bert,3,1,0.7461617307368785,True
140,140,70,0,sty+tfidf+bert,3,0,0.005315537156774009,True
141,141,70,1,sty+tfidf+bert,3,1,0.9530016730947415,True
142,142,71,0,sty+tfidf+bert,3,0,0.0008784657175264254,True
143,143,71,1,sty+tfidf+bert,3,1,0.9997252040367334,True
144,144,72,0,sty+tfidf+bert,3,0,0.0005876862540739359,True
145,145,72,1,sty+tfidf+bert,3,1,0.9843752986327133,True
146,146,73,1,sty+tfidf+bert,3,1,0.9988387790911598,True
147,147,74,0,sty+tfidf+bert,3,0,0.0009356315536982753,True
148,148,74,1,sty+tfidf+bert,3,1,0.999851297559447,True
149,149,75,0,sty+tfidf+bert,3,0,0.013874143853913206,True
150,150,75,1,sty+tfidf+bert,3,1,0.9956693365238591,True
151,151,76,0,sty+tfidf+bert,3,0,0.0013302031484832748,True
152,152,76,1,sty+tfidf+bert,3,1,0.9977743473797027,True
153,153,77,0,sty+tfidf+bert,3,0,0.0021299762160824913,True
154,154,77,1,sty+tfidf+bert,3,1,0.9390344087201872,True
155,155,78,0,sty+tfidf+bert,3,0,0.015924598984942393,True
156,156,78,1,sty+tfidf+bert,3,1,0.809612580823739,True
157,157,79,0,sty+tfidf+bert,3,0,0.4465346239828663,True
158,158,79,1,sty+tfidf+bert,3,1,0.862167288932466,True
159,159,80,0,sty+tfidf+bert,3,0,0.004075240287452757,True
160,160,80,1,sty+tfidf+bert,3,1,0.7873053207827089,True
161,161,81,0,sty+tfidf+bert,3,0,0.011479654863865034,True
162,162,81,1,sty+tfidf+bert,3,1,0.999688606337138,True
163,163,82,0,sty+tfidf+bert,3,0,0.0017694545862196687,True
164,164,82,1,sty+tfidf+bert,3,1,0.9942792379026318,True
165,165,83,0,sty+tfidf+bert,3,0,0.00034740118744491175,True
166,166,83,1,sty+tfidf+bert,3,1,0.9811045496806492,True
167,167,84,0,sty+tfidf+bert,3,0,0.004244114902239819,True
168,168,84,1,sty+tfidf+bert,3,1,0.985494468762607,True
169,169,85,0,sty+tfidf+bert,3,0,0.0025329660791498687,True
170,170,85,1,sty+tfidf+bert,3,1,0.9993496364251158,True
171,171,86,0,sty+tfidf+bert,3,0,0.052916340999142095,True
172,172,86,1,sty+tfidf+bert,3,1,0.9994501521407404,True
173,173,87,0,sty+tfidf+bert,3,0,0.0031197573166414257,True
174,174,87,1,sty+tfidf+bert,3,1,0.9971496890619236,True
175,175,88,0,sty+tfidf+bert,3,1,0.8609989661147676,False
176,176,88,1,sty+tfidf+bert,3,1,0.9954747647923075,True
177,177,89,0,sty+tfidf+bert,3,0,0.004690764622316823,True
178,178,89,1,sty+tfidf+bert,3,1,0.997899932285271,True
179,179,90,0,sty+tfidf+bert,3,0,0.012873951940652648,True
180,180,90,1,sty+tfidf+bert,3,1,0.9990884419706046,True
181,181,91,0,sty+tfidf+bert,3,0,0.0032225915283496265,True
182,182,91,1,sty+tfidf+bert,3,1,0.9974189792240743,True
183,183,92,0,sty+tfidf+bert,3,0,0.3704094911231347,True
184,184,92,1,sty+tfidf+bert,3,1,0.999779145086427,True
185,185,93,0,sty+tfidf+bert,3,0,0.0006312258428516138,True
186,186,93,1,sty+tfidf+bert,3,1,0.9948119295342053,True
187,187,94,0,sty+tfidf+bert,3,0,0.0034421420832677573,True
188,188,94,1,sty+tfidf+bert,3,1,0.9985413932007796,True
189,189,95,0,sty+tfidf+bert,3,0,0.0005733128270562027,True
190,190,95,1,sty+tfidf+bert,3,1,0.9707943657284043,True
191,191,96,0,sty+tfidf+bert,3,0,0.000160769987277286,True
192,192,96,1,sty+tfidf+bert,3,1,0.9975068774987078,True
193,193,97,0,sty+tfidf+bert,3,0,0.0011323183611966843,True
194,194,97,1,sty+tfidf+bert,3,1,0.9953938099548116,True
195,195,98,0,sty+tfidf+bert,3,0,0.00293845852752771,True
196,196,98,1,sty+tfidf+bert,3,1,0.9671193073167392,True
197,197,99,0,sty+tfidf+bert,3,0,0.005274959802801491,True
198,198,99,1,sty+tfidf+bert,3,1,0.9992987200467678,True
199,199,100,0,sty+tfidf+bert,3,0,0.00026062075238862773,True
200,200,100,1,sty+tfidf+bert,3,1,0.9980295243989795,True
201,201,101,0,sty+tfidf+bert,3,0,0.0006330380037476119,True
202,202,101,1,sty+tfidf+bert,3,1,0.9973783360919273,True
203,203,102,0,sty+tfidf+bert,3,0,0.0014080888707812605,True
204,204,102,1,sty+tfidf+bert,3,1,0.9911578309023604,True
205,205,103,0,sty+tfidf+bert,3,0,0.0015595059644764775,True
206,206,103,1,sty+tfidf+bert,3,1,0.9991559664149278,True
207,207,104,0,sty+tfidf+bert,3,0,0.2879389462787321,True
208,208,104,1,sty+tfidf+bert,3,1,0.9911736213590339,True
209,209,105,0,sty+tfidf+bert,3,0,0.0628702448879081,True
210,210,105,1,sty+tfidf+bert,3,1,0.998955660221847,True
211,211,106,0,sty+tfidf+bert,3,0,0.0022422006008103903,True
212,212,106,1,sty+tfidf+bert,3,1,0.9512536939840066,True
213,213,107,0,sty+tfidf+bert,3,0,0.006238947900891339,True
214,214,107,1,sty+tfidf+bert,3,1,0.9990715481139788,True
215,215,108,0,sty+tfidf+bert,3,0,5.1764982707838174e-05,True
216,216,108,1,sty+tfidf+bert,3,1,0.7830523540443405,True
217,217,109,0,sty+tfidf+bert,3,0,0.005052931738691583,True
218,218,109,1,sty+tfidf+bert,3,1,0.9898661452903701,True
219,219,110,0,sty+tfidf+bert,3,0,0.0010193420080029311,True
220,220,110,1,sty+tfidf+bert,3,1,0.8414916823895238,True
221,221,111,0,sty+tfidf+bert,3,0,0.0004030904804384987,True
222,222,111,1,sty+tfidf+bert,3,1,0.9366023216637516,True
223,223,112,0,sty+tfidf+bert,3,0,0.00012989142669574076,True
224,224,112,1,sty+tfidf+bert,3,1,0.9987667558574517,True
225,225,113,0,sty+tfidf+bert,3,0,0.00023852091168413168,True
226,226,113,1,sty+tfidf+bert,3,1,0.8952753308827143,True
227,227,114,0,sty+tfidf+bert,3,0,0.0016067034995328384,True
228,228,114,1,sty+tfidf+bert,3,1,0.9930758739409034,True
229,229,115,0,sty+tfidf+bert,3,0,0.006886925965158252,True
230,230,115,1,sty+tfidf+bert,3,1,0.9982800495907151,True
231,231,116,0,sty+tfidf+bert,3,0,0.0017915502511178843,True
232,232,116,1,sty+tfidf+bert,3,1,0.9990926386624778,True
233,233,117,0,sty+tfidf+bert,3,0,0.0017355944926023862,True
234,234,117,1,sty+tfidf+bert,3,1,0.9900813339208508,True
235,235,118,0,sty+tfidf+bert,3,0,0.01609556580815215,True
236,236,118,1,sty+tfidf+bert,3,1,0.9997933158094362,True
237,237,119,0,sty+tfidf+bert,3,0,0.000655054085167033,True
238,238,119,1,sty+tfidf+bert,3,1,0.9906025735191877,True
239,239,120,0,sty+tfidf+bert,3,0,0.0732912389685845,True
240,240,120,1,sty+tfidf+bert,3,1,0.9154141309313748,True
241,241,121,0,sty+tfidf+bert,3,0,0.0019909487206770525,True
242,242,121,1,sty+tfidf+bert,3,1,0.9997932209001233,True
243,243,122,0,sty+tfidf+bert,3,0,0.018372996430252145,True
244,244,122,1,sty+tfidf+bert,3,1,0.9992590448541191,True
245,245,123,0,sty+tfidf+bert,3,0,0.13122395999365555,True
246,246,123,1,sty+tfidf+bert,3,1,0.9903144285390723,True
247,247,124,0,sty+tfidf+bert,3,0,0.0017925576854597497,True
248,248,124,1,sty+tfidf+bert,3,1,0.9984264915294166,True
249,249,125,0,sty+tfidf+bert,3,0,0.03392865846525715,True
250,250,125,1,sty+tfidf+bert,3,1,0.7500848892756812,True
251,251,126,0,sty+tfidf+bert,3,0,0.00258425245250179,True
252,252,126,1,sty+tfidf+bert,3,1,0.9978101023309845,True
253,253,127,0,sty+tfidf+bert,3,0,0.007370106981832782,True
254,254,127,1,sty+tfidf+bert,3,1,0.9955895623958454,True
255,255,128,0,sty+tfidf+bert,3,0,0.0007551538894547688,True
256,256,128,1,sty+tfidf+bert,3,1,0.9974178434153782,True
257,257,129,0,sty+tfidf+bert,3,0,0.0022700581288416168,True
258,258,129,1,sty+tfidf+bert,3,1,0.9964984714864473,True
259,259,130,0,sty+tfidf+bert,3,0,0.0001245638870799711,True
260,260,130,1,sty+tfidf+bert,3,1,0.9494851234418239,True
261,261,131,0,sty+tfidf+bert,3,0,0.00030384320600187976,True
262,262,131,1,sty+tfidf+bert,3,1,0.9973338515405606,True
263,263,132,0,sty+tfidf+bert,3,0,0.1514345315033269,True
264,264,132,1,sty+tfidf+bert,3,1,0.9989147981444743,True
265,265,133,0,sty+tfidf+bert,3,0,5.6695554117155255e-05,True
266,266,133,1,sty+tfidf+bert,3,1,0.9961688731832823,True
267,267,134,0,sty+tfidf+bert,3,0,0.02326405088360474,True
268,268,134,1,sty+tfidf+bert,3,0,0.3723861849729129,False
269,269,135,0,sty+tfidf+bert,3,0,0.0013211772132275636,True
270,270,135,1,sty+tfidf+bert,3,1,0.9977720047352707,True
271,271,136,0,sty+tfidf+bert,3,0,0.029621161012000366,True
272,272,136,1,sty+tfidf+bert,3,1,0.9612295762032663,True
273,273,137,0,sty+tfidf+bert,3,0,0.0012734674213015526,True
274,274,137,1,sty+tfidf+bert,3,1,0.9868386493188467,True
275,275,138,0,sty+tfidf+bert,3,0,0.0020487475850693056,True
276,276,138,1,sty+tfidf+bert,3,1,0.9164978870869059,True
277,277,139,0,sty+tfidf+bert,3,0,0.0014243020144506188,True
278,278,139,1,sty+tfidf+bert,3,1,0.9916371881576509,True
279,279,140,0,sty+tfidf+bert,3,0,0.03955377866277565,True
280,280,140,1,sty+tfidf+bert,3,1,0.9429619065877836,True
281,281,141,0,sty+tfidf+bert,3,0,0.015514331075539954,True
282,282,141,1,sty+tfidf+bert,3,1,0.9883793730479068,True
283,283,142,0,sty+tfidf+bert,3,0,0.0036788609333229705,True
284,284,142,1,sty+tfidf+bert,3,1,0.9994967648643058,True
285,285,143,0,sty+tfidf+bert,3,0,0.0002710749800025277,True
286,286,143,1,sty+tfidf+bert,3,1,0.9992811798305283,True
287,287,144,0,sty+tfidf+bert,3,0,0.001198748720140229,True
288,288,144,1,sty+tfidf+bert,3,1,0.9775231841069878,True
289,289,145,0,sty+tfidf+bert,3,0,0.003639633408747603,True
290,290,145,1,sty+tfidf+bert,3,1,0.997651668124347,True
291,291,146,0,sty+tfidf+bert,3,0,0.07038081272047074,True
292,292,146,1,sty+tfidf+bert,3,1,0.9778023446696182,True
293,293,147,0,sty+tfidf+bert,3,0,0.0041454364153899834,True
294,294,147,1,sty+tfidf+bert,3,1,0.9204016402851116,True
295,295,148,0,sty+tfidf+bert,3,0,0.0004297711346300077,True
296,296,148,1,sty+tfidf+bert,3,1,0.9740452144654753,True
297,297,149,0,sty+tfidf+bert,3,0,0.011003505600395869,True
298,298,149,1,sty+tfidf+bert,3,1,0.884258734754437,True
299,299,150,0,sty+tfidf+bert,3,0,0.00029556088087562905,True
300,300,150,1,sty+tfidf+bert,3,1,0.9946729330776366,True
301,301,151,0,sty+tfidf+bert,3,0,0.005668839751561082,True
302,302,151,1,sty+tfidf+bert,3,1,0.9945055228426151,True
303,303,152,0,sty+tfidf+bert,3,0,0.0005538142005244028,True
304,304,152,1,sty+tfidf+bert,3,1,0.8084825838729707,True
305,305,153,0,sty+tfidf+bert,3,0,0.014466518088318617,True
306,306,153,1,sty+tfidf+bert,3,1,0.9993005228215333,True
307,307,154,0,sty+tfidf+bert,3,0,0.06250231696019144,True
308,308,154,1,sty+tfidf+bert,3,1,0.99940824583567,True
309,309,155,0,sty+tfidf+bert,3,0,0.00040177500784343184,True
310,310,155,1,sty+tfidf+bert,3,1,0.9993211524764027,True
311,311,156,0,sty+tfidf+bert,3,0,0.0015438784366047884,True
312,312,156,1,sty+tfidf+bert,3,1,0.999796945833685,True
313,313,157,0,sty+tfidf+bert,3,0,0.00041276117535986133,True
314,314,157,1,sty+tfidf+bert,3,1,0.9719062299063908,True
315,315,158,0,sty+tfidf+bert,3,0,8.313800985420914e-05,True
316,316,158,1,sty+tfidf+bert,3,1,0.9977446687300334,True
317,317,159,0,sty+tfidf+bert,3,0,0.0005096705978133796,True
318,318,159,1,sty+tfidf+bert,3,1,0.9998975893198341,True
319,319,160,0,sty+tfidf+bert,3,0,0.009444543704425134,True
320,320,160,1,sty+tfidf+bert,3,1,0.9964702570709953,True
321,321,161,0,sty+tfidf+bert,3,0,0.00015152305995996118,True
322,322,161,1,sty+tfidf+bert,3,1,0.9995989225528285,True
323,323,162,0,sty+tfidf+bert,3,0,0.0013910081910975633,True
324,324,162,1,sty+tfidf+bert,3,1,0.9997464719416036,True
325,325,163,0,sty+tfidf+bert,3,0,0.0005705892699845922,True
326,326,163,1,sty+tfidf+bert,3,1,0.9875840333081712,True
327,327,164,0,sty+tfidf+bert,3,0,0.001280747507315155,True
328,328,164,1,sty+tfidf+bert,3,1,0.997051947076944,True
329,329,165,0,sty+tfidf+bert,3,0,0.14155837072603839,True
330,330,165,1,sty+tfidf+bert,3,1,0.9985336830438544,True
331,331,166,0,sty+tfidf+bert,3,0,0.029055485262729386,True
332,332,166,1,sty+tfidf+bert,3,1,0.9784290175190494,True
333,333,167,0,sty+tfidf+bert,3,0,0.0008454002879672639,True
334,334,167,1,sty+tfidf+bert,3,1,0.9359415653032542,True
335,335,168,0,sty+tfidf+bert,3,0,0.004257908188920364,True
336,336,168,1,sty+tfidf+bert,3,1,0.9996157606290675,True
337,337,169,0,sty+tfidf+bert,3,0,0.0008619118144535847,True
338,338,169,1,sty+tfidf+bert,3,1,0.997896185570515,True
339,339,170,0,sty+tfidf+bert,3,0,0.0015365674698812485,True
340,340,170,1,sty+tfidf+bert,3,1,0.9985854222221532,True
341,341,171,0,sty+tfidf+bert,3,0,0.0030812006767538896,True
342,342,171,1,sty+tfidf+bert,3,1,0.9990138573190613,True
343,343,172,0,sty+tfidf+bert,3,0,0.006124559310301667,True
344,344,172,1,sty+tfidf+bert,3,1,0.9755257514912941,True
345,345,173,0,sty+tfidf+bert,3,0,0.006208321969442377,True
346,346,173,1,sty+tfidf+bert,3,1,0.9996669282675957,True
347,347,174,0,sty+tfidf+bert,3,0,0.00044172041436160784,True
348,348,174,1,sty+tfidf+bert,3,1,0.9962737355839947,True
349,349,175,0,sty+tfidf+bert,3,0,0.0010745163810711499,True
350,350,175,1,sty+tfidf+bert,3,1,0.8415803809568891,True
351,351,176,0,sty+tfidf+bert,3,0,0.005782794829075248,True
352,352,176,1,sty+tfidf+bert,3,1,0.9854461082711136,True
353,353,177,0,sty+tfidf+bert,3,0,0.005999646116388074,True
354,354,177,1,sty+tfidf+bert,3,1,0.9724992104696343,True
355,355,178,0,sty+tfidf+bert,3,0,0.023738134164633225,True
356,356,178,1,sty+tfidf+bert,3,1,0.999392166099879,True
357,357,179,0,sty+tfidf+bert,3,0,0.009620402750093328,True
358,358,179,1,sty+tfidf+bert,3,1,0.9962783588551193,True
359,359,180,0,sty+tfidf+bert,3,0,0.0009670909204885178,True
360,360,180,1,sty+tfidf+bert,3,1,0.9935309193632492,True
361,361,181,0,sty+tfidf+bert,3,0,0.00035716237906030377,True
362,362,181,1,sty+tfidf+bert,3,1,0.9996412177912437,True
363,363,182,0,sty+tfidf+bert,3,0,5.5179639822199306e-05,True
364,364,182,1,sty+tfidf+bert,3,1,0.9796384426952879,True
365,365,183,0,sty+tfidf+bert,3,0,9.210563344359064e-05,True
366,366,183,1,sty+tfidf+bert,3,0,0.26632223880544303,False
367,367,184,0,sty+tfidf+bert,3,0,0.0004450542579708106,True
368,368,184,1,sty+tfidf+bert,3,1,0.997035068893869,True
369,369,185,0,sty+tfidf+bert,3,0,0.03392193898466199,True
370,370,185,1,sty+tfidf+bert,3,1,0.9731157667704532,True
371,371,186,0,sty+tfidf+bert,3,0,0.34102891488876497,True
372,372,186,1,sty+tfidf+bert,3,1,0.9948771133480993,True
373,373,187,0,sty+tfidf+bert,3,0,0.07383702283080773,True
374,374,187,1,sty+tfidf+bert,3,1,0.9998918211210847,True
375,375,188,0,sty+tfidf+bert,3,0,0.0027407909906421155,True
376,376,188,1,sty+tfidf+bert,3,1,0.9991607039056262,True
377,377,189,0,sty+tfidf+bert,3,0,0.00019506101559093206,True
378,378,189,1,sty+tfidf+bert,3,1,0.89368410487745,True
379,379,190,0,sty+tfidf+bert,3,0,0.00028006746187071604,True
380,380,190,1,sty+tfidf+bert,3,1,0.867414241954171,True
381,381,191,0,sty+tfidf+bert,3,0,0.0010920269056764215,True
382,382,191,1,sty+tfidf+bert,3,1,0.9967427774559676,True
383,383,192,0,sty+tfidf+bert,3,0,0.031224802850474496,True
384,384,192,1,sty+tfidf+bert,3,1,0.9987004014064473,True
385,385,193,0,sty+tfidf+bert,3,0,0.00521903129535438,True
386,386,193,1,sty+tfidf+bert,3,1,0.9715770524852194,True
387,387,194,0,sty+tfidf+bert,3,0,0.0013351537731600591,True
388,388,194,1,sty+tfidf+bert,3,1,0.9658303430356613,True
389,389,195,0,sty+tfidf+bert,3,0,0.0008268279857367835,True
390,390,195,1,sty+tfidf+bert,3,1,0.9898780983340613,True
391,391,196,0,sty+tfidf+bert,3,0,0.0006020854380099954,True
392,392,196,1,sty+tfidf+bert,3,1,0.9988591969450971,True
393,393,197,0,sty+tfidf+bert,3,0,0.008392844115987256,True
394,394,197,1,sty+tfidf+bert,3,1,0.9993108541797929,True
395,395,198,0,sty+tfidf+bert,3,0,0.0009429024627523398,True
396,396,198,1,sty+tfidf+bert,3,1,0.9994975305184794,True
397,397,199,0,sty+tfidf+bert,3,0,0.24712532160722353,True
398,398,199,1,sty+tfidf+bert,3,1,0.8803559530898554,True
399,399,200,0,sty+tfidf+bert,3,0,0.0005273006230472387,True
400,400,200,1,sty+tfidf+bert,3,1,0.993779470539779,True
401,401,201,0,sty+tfidf+bert,3,0,0.00569506928716744,True
402,402,201,1,sty+tfidf+bert,3,1,0.9933382738869744,True
403,403,202,0,sty+tfidf+bert,3,0,0.0002888324468767138,True
404,404,202,1,sty+tfidf+bert,3,1,0.6583657388939665,True
405,405,203,0,sty+tfidf+bert,3,0,0.05382560877600535,True
