row_index,doc_id,source_id,label_aktual,kombinasi,n_fitur,prediksi,probabilitas_AI,benar
104,104,52,0,tfidf+bert+perp,3,0,0.0006537695545150557,True
105,105,52,1,tfidf+bert+perp,3,1,0.9170179969983502,True
106,106,53,0,tfidf+bert+perp,3,0,0.0011905764169894114,True
107,107,53,1,tfidf+bert+perp,3,1,0.9921190183822332,True
108,108,54,0,tfidf+bert+perp,3,0,0.09188712634544689,True
109,109,54,1,tfidf+bert+perp,3,1,0.9069149299486928,True
110,110,55,0,tfidf+bert+perp,3,0,0.0660612222902945,True
111,111,55,1,tfidf+bert+perp,3,1,0.9958887054812019,True
112,112,56,0,tfidf+bert+perp,3,0,0.001871612914661601,True
113,113,56,1,tfidf+bert+perp,3,1,0.998191330948592,True
114,114,57,0,tfidf+bert+perp,3,0,0.001314358256103641,True
115,115,57,1,tfidf+bert+perp,3,1,0.9988158997650138,True
116,116,58,0,tfidf+bert+perp,3,0,0.0021191716269326794,True
117,117,58,1,tfidf+bert+perp,3,1,0.9959853646993353,True
118,118,59,0,tfidf+bert+perp,3,0,0.0013015181671168405,True
119,119,59,1,tfidf+bert+perp,3,1,0.9999569559894915,True
120,120,60,0,tfidf+bert+perp,3,0,0.0010538492971153759,True
121,121,60,1,tfidf+bert+perp,3,1,0.9988389250607244,True
122,122,61,0,tfidf+bert+perp,3,0,0.004732382406158184,True
123,123,61,1,tfidf+bert+perp,3,1,0.9958014996551414,True
124,124,62,0,tfidf+bert+perp,3,0,0.01935820580226296,True
125,125,62,1,tfidf+bert+perp,3,1,0.9875728449265743,True
126,126,63,0,tfidf+bert+perp,3,0,0.0034502099959724283,True
127,127,63,1,tfidf+bert+perp,3,1,0.9831349903302452,True
128,128,64,0,tfidf+bert+perp,3,0,0.002598632769571755,True
129,129,64,1,tfidf+bert+perp,3,1,0.920093008477178,True
130,130,65,0,tfidf+bert+perp,3,0,0.3529244375287704,True
131,131,65,1,tfidf+bert+perp,3,1,0.9484522507712917,True
132,132,66,0,tfidf+bert+perp,3,0,0.0468227612349332,True
133,133,66,1,tfidf+bert+perp,3,1,0.9919043927468657,True
134,134,67,0,tfidf+bert+perp,3,0,0.007280696253943236,True
135,135,67,1,tfidf+bert+perp,3,1,0.9954809024469065,True
136,136,68,0,tfidf+bert+perp,3,0,0.08088366862435252,True
137,137,68,1,tfidf+bert+perp,3,1,0.9991498004137295,True
138,138,69,0,tfidf+bert+perp,3,0,0.01756895977212188,True
139,139,69,1,tfidf+bert+perp,3,1,0.9363261559416154,True
140,140,70,0,tfidf+bert+perp,3,0,0.013497874389153466,True
141,141,70,1,tfidf+bert+perp,3,1,0.9922964912958838,True
142,142,71,0,tfidf+bert+perp,3,0,0.0003884908262584847,True
143,143,71,1,tfidf+bert+perp,3,1,0.9998943305160821,True
144,144,72,0,tfidf+bert+perp,3,0,0.031618377380398084,True
145,145,72,1,tfidf+bert+perp,3,1,0.9997223521388694,True
146,146,73,1,tfidf+bert+perp,3,1,0.9997310887172193,True
147,147,74,0,tfidf+bert+perp,3,0,0.0002953619728351694,True
148,148,74,1,tfidf+bert+perp,3,1,0.999847425862103,True
149,149,75,0,tfidf+bert+perp,3,0,0.01076809387955837,True
150,150,75,1,tfidf+bert+perp,3,1,0.9941361965924929,True
151,151,76,0,tfidf+bert+perp,3,0,0.006571878745090408,True
152,152,76,1,tfidf+bert+perp,3,1,0.9937813630566317,True
153,153,77,0,tfidf+bert+perp,3,0,0.0092244495340524,True
154,154,77,1,tfidf+bert+perp,3,1,0.9579216231219855,True
155,155,78,0,tfidf+bert+perp,3,0,0.22278058027641853,True
156,156,78,1,tfidf+bert+perp,3,1,0.5511221857640197,True
157,157,79,0,tfidf+bert+perp,3,0,0.06597614999217788,True
158,158,79,1,tfidf+bert+perp,3,1,0.6632641517390576,True
159,159,80,0,tfidf+bert+perp,3,0,0.024605518120926803,True
160,160,80,1,tfidf+bert+perp,3,1,0.9168863294454673,True
161,161,81,0,tfidf+bert+perp,3,0,0.0016785947193988415,True
162,162,81,1,tfidf+bert+perp,3,1,0.9995821306692405,True
163,163,82,0,tfidf+bert+perp,3,0,0.0005905856295746594,True
164,164,82,1,tfidf+bert+perp,3,1,0.9989261898247407,True
165,165,83,0,tfidf+bert+perp,3,0,0.00015707061427989516,True
166,166,83,1,tfidf+bert+perp,3,1,0.79149638736855,True
167,167,84,0,tfidf+bert+perp,3,0,0.0013333542352984048,True
168,168,84,1,tfidf+bert+perp,3,1,0.9977295061651316,True
169,169,85,0,tfidf+bert+perp,3,0,0.00039680064563939443,True
170,170,85,1,tfidf+bert+perp,3,1,0.9986002579328843,True
171,171,86,0,tfidf+bert+perp,3,1,0.5858308919014114,False
172,172,86,1,tfidf+bert+perp,3,1,0.9996556007216321,True
173,173,87,0,tfidf+bert+perp,3,0,0.0013967044135040768,True
174,174,87,1,tfidf+bert+perp,3,1,0.9996873346152683,True
175,175,88,0,tfidf+bert+perp,3,0,0.1483685677983071,True
176,176,88,1,tfidf+bert+perp,3,1,0.9729305428757745,True
177,177,89,0,tfidf+bert+perp,3,0,0.004095734207860991,True
178,178,89,1,tfidf+bert+perp,3,1,0.9990115008884554,True
179,179,90,0,tfidf+bert+perp,3,0,0.002715113472821252,True
180,180,90,1,tfidf+bert+perp,3,1,0.9180328185722947,True
181,181,91,0,tfidf+bert+perp,3,0,0.04934618700691534,True
182,182,91,1,tfidf+bert+perp,3,1,0.9988168506344268,True
183,183,92,0,tfidf+bert+perp,3,0,0.1042802147597345,True
184,184,92,1,tfidf+bert+perp,3,1,0.9998042947839677,True
185,185,93,0,tfidf+bert+perp,3,0,0.0004834323715278828,True
186,186,93,1,tfidf+bert+perp,3,1,0.9987133143079749,True
187,187,94,0,tfidf+bert+perp,3,0,0.07007540747347314,True
188,188,94,1,tfidf+bert+perp,3,1,0.9805448078138365,True
189,189,95,0,tfidf+bert+perp,3,0,0.0011876734741562138,True
190,190,95,1,tfidf+bert+perp,3,1,0.9710652887377443,True
191,191,96,0,tfidf+bert+perp,3,0,0.0015198346570241767,True
192,192,96,1,tfidf+bert+perp,3,1,0.9993046286115304,True
193,193,97,0,tfidf+bert+perp,3,0,0.00524467895014119,True
194,194,97,1,tfidf+bert+perp,3,1,0.9973705648608803,True
195,195,98,0,tfidf+bert+perp,3,0,8.17211017278044e-05,True
196,196,98,1,tfidf+bert+perp,3,1,0.9937599467158077,True
197,197,99,0,tfidf+bert+perp,3,0,0.0003037889151899509,True
198,198,99,1,tfidf+bert+perp,3,1,0.9988359157687611,True
199,199,100,0,tfidf+bert+perp,3,0,0.00011144608957410242,True
200,200,100,1,tfidf+bert+perp,3,1,0.9996550883323242,True
201,201,101,0,tfidf+bert+perp,3,0,0.0010927262329340044,True
202,202,101,1,tfidf+bert+perp,3,1,0.9948874193458322,True
203,203,102,0,tfidf+bert+perp,3,0,0.0003668680992354293,True
204,204,102,1,tfidf+bert+perp,3,1,0.9976746275087487,True
205,205,103,0,tfidf+bert+perp,3,0,0.0022476363989994623,True
206,206,103,1,tfidf+bert+perp,3,1,0.9986893684257535,True
207,207,104,0,tfidf+bert+perp,3,0,0.013890453010926802,True
208,208,104,1,tfidf+bert+perp,3,1,0.9982419250142808,True
209,209,105,0,tfidf+bert+perp,3,0,0.001176227760595589,True
210,210,105,1,tfidf+bert+perp,3,1,0.9996640693169181,True
211,211,106,0,tfidf+bert+perp,3,0,0.0020312283404381294,True
212,212,106,1,tfidf+bert+perp,3,1,0.9901568522976304,True
213,213,107,0,tfidf+bert+perp,3,0,0.004532479340111348,True
214,214,107,1,tfidf+bert+perp,3,1,0.9967741673145459,True
215,215,108,0,tfidf+bert+perp,3,0,8.525582035730659e-05,True
216,216,108,1,tfidf+bert+perp,3,1,0.9977893545628697,True
217,217,109,0,tfidf+bert+perp,3,0,0.0009602727591236068,True
218,218,109,1,tfidf+bert+perp,3,0,0.0846611422210576,False
219,219,110,0,tfidf+bert+perp,3,0,0.0016978741359424242,True
220,220,110,1,tfidf+bert+perp,3,1,0.9985587980070394,True
221,221,111,0,tfidf+bert+perp,3,0,0.004115965941583386,True
222,222,111,1,tfidf+bert+perp,3,1,0.9912003498251567,True
223,223,112,0,tfidf+bert+perp,3,0,0.0005412616664163783,True
224,224,112,1,tfidf+bert+perp,3,1,0.9975725385092024,True
225,225,113,0,tfidf+bert+perp,3,0,0.0002796911818380969,True
226,226,113,1,tfidf+bert+perp,3,1,0.9806643489518176,True
227,227,114,0,tfidf+bert+perp,3,0,0.0018775261836935485,True
228,228,114,1,tfidf+bert+perp,3,1,0.9960193240824546,True
229,229,115,0,tfidf+bert+perp,3,0,0.001925196811330612,True
230,230,115,1,tfidf+bert+perp,3,1,0.9988717057218992,True
231,231,116,0,tfidf+bert+perp,3,0,0.0006771060402903554,True
232,232,116,1,tfidf+bert+perp,3,1,0.9962505702893031,True
233,233,117,0,tfidf+bert+perp,3,0,0.000887123767635309,True
234,234,117,1,tfidf+bert+perp,3,1,0.9613008472965054,True
235,235,118,0,tfidf+bert+perp,3,0,0.30618530808237937,True
236,236,118,1,tfidf+bert+perp,3,1,0.9998311556878932,True
237,237,119,0,tfidf+bert+perp,3,0,0.0002353184899020765,True
238,238,119,1,tfidf+bert+perp,3,1,0.9831785689945557,True
239,239,120,0,tfidf+bert+perp,3,0,0.2394298770439133,True
240,240,120,1,tfidf+bert+perp,3,1,0.9976170078051805,True
241,241,121,0,tfidf+bert+perp,3,0,0.029007419891520572,True
242,242,121,1,tfidf+bert+perp,3,1,0.9993014561109005,True
243,243,122,0,tfidf+bert+perp,3,0,0.020321129985804407,True
244,244,122,1,tfidf+bert+perp,3,1,0.9998455741182825,True
245,245,123,0,tfidf+bert+perp,3,0,0.01253735203964088,True
246,246,123,1,tfidf+bert+perp,3,1,0.9991911701325704,True
247,247,124,0,tfidf+bert+perp,3,0,0.0022893464264105833,True
248,248,124,1,tfidf+bert+perp,3,1,0.9993987322712709,True
249,249,125,0,tfidf+bert+perp,3,0,0.04328234432954643,True
250,250,125,1,tfidf+bert+perp,3,1,0.9520907735572479,True
251,251,126,0,tfidf+bert+perp,3,0,0.0002238115086411642,True
252,252,126,1,tfidf+bert+perp,3,1,0.9981862657610171,True
253,253,127,0,tfidf+bert+perp,3,0,0.001571567689736935,True
254,254,127,1,tfidf+bert+perp,3,1,0.9997831366748366,True
255,255,128,0,tfidf+bert+perp,3,0,0.006164726128709843,True
256,256,128,1,tfidf+bert+perp,3,1,0.9006178654821821,True
257,257,129,0,tfidf+bert+perp,3,0,0.0002587767981459575,True
258,258,129,1,tfidf+bert+perp,3,1,0.9968690041085371,True
259,259,130,0,tfidf+bert+perp,3,0,0.000498784785860189,True
260,260,130,1,tfidf+bert+perp,3,1,0.9862951673151751,True
261,261,131,0,tfidf+bert+perp,3,0,0.00014154066065249322,True
262,262,131,1,tfidf+bert+perp,3,1,0.9969366508088101,True
263,263,132,0,tfidf+bert+perp,3,0,0.0054363341085429204,True
264,264,132,1,tfidf+bert+perp,3,1,0.9971624345507392,True
265,265,133,0,tfidf+bert+perp,3,0,0.00019331181555442704,True
266,266,133,1,tfidf+bert+perp,3,1,0.9971065213741176,True
267,267,134,0,tfidf+bert+perp,3,0,0.036704719014038635,True
268,268,134,1,tfidf+bert+perp,3,1,0.5372721014166968,True
269,269,135,0,tfidf+bert+perp,3,0,0.045893133080711454,True
270,270,135,1,tfidf+bert+perp,3,1,0.9967922575975792,True
271,271,136,0,tfidf+bert+perp,3,0,0.006535001112450343,True
272,272,136,1,tfidf+bert+perp,3,1,0.9968130492205378,True
273,273,137,0,tfidf+bert+perp,3,0,0.0023868469821845917,True
274,274,137,1,tfidf+bert+perp,3,1,0.998767667512554,True
275,275,138,0,tfidf+bert+perp,3,0,0.045038146557423865,True
276,276,138,1,tfidf+bert+perp,3,1,0.9971598776518962,True
277,277,139,0,tfidf+bert+perp,3,0,0.0008403375953429452,True
278,278,139,1,tfidf+bert+perp,3,1,0.9805558908290944,True
279,279,140,0,tfidf+bert+perp,3,0,0.005390635689197433,True
280,280,140,1,tfidf+bert+perp,3,1,0.9574537900418149,True
281,281,141,0,tfidf+bert+perp,3,0,0.004395137338337047,True
282,282,141,1,tfidf+bert+perp,3,1,0.9940116194237936,True
283,283,142,0,tfidf+bert+perp,3,0,0.031150281553869993,True
284,284,142,1,tfidf+bert+perp,3,1,0.9995854978439815,True
285,285,143,0,tfidf+bert+perp,3,0,0.0005728212547689306,True
286,286,143,1,tfidf+bert+perp,3,1,0.9992119946589018,True
287,287,144,0,tfidf+bert+perp,3,0,0.00033721461156392896,True
288,288,144,1,tfidf+bert+perp,3,1,0.9973808476222974,True
289,289,145,0,tfidf+bert+perp,3,0,0.16530890352942174,True
290,290,145,1,tfidf+bert+perp,3,1,0.9955374733671585,True
291,291,146,0,tfidf+bert+perp,3,1,0.7259763057127749,False
292,292,146,1,tfidf+bert+perp,3,1,0.9892407638677081,True
293,293,147,0,tfidf+bert+perp,3,1,0.7009458360912463,False
294,294,147,1,tfidf+bert+perp,3,1,0.9932625026233352,True
295,295,148,0,tfidf+bert+perp,3,0,0.0007016935619695948,True
296,296,148,1,tfidf+bert+perp,3,1,0.8331702427213926,True
297,297,149,0,tfidf+bert+perp,3,0,0.0025430639681791314,True
298,298,149,1,tfidf+bert+perp,3,1,0.9892924095781945,True
299,299,150,0,tfidf+bert+perp,3,0,0.0024253448078086336,True
300,300,150,1,tfidf+bert+perp,3,1,0.999402493318225,True
301,301,151,0,tfidf+bert+perp,3,0,0.02328016723235851,True
302,302,151,1,tfidf+bert+perp,3,1,0.9956534819961127,True
303,303,152,0,tfidf+bert+perp,3,0,0.0042667872617142616,True
304,304,152,1,tfidf+bert+perp,3,1,0.9676286080971951,True
305,305,153,0,tfidf+bert+perp,3,0,0.0010344531314497674,True
306,306,153,1,tfidf+bert+perp,3,1,0.9863935951621142,True
307,307,154,0,tfidf+bert+perp,3,0,0.004454938306342905,True
308,308,154,1,tfidf+bert+perp,3,1,0.998448410382565,True
309,309,155,0,tfidf+bert+perp,3,0,0.010049056133316222,True
310,310,155,1,tfidf+bert+perp,3,1,0.99938976765216,True
311,311,156,0,tfidf+bert+perp,3,0,0.001454569258628718,True
312,312,156,1,tfidf+bert+perp,3,1,0.9998549055248523,True
313,313,157,0,tfidf+bert+perp,3,0,0.001145118095132463,True
314,314,157,1,tfidf+bert+perp,3,1,0.9975039364298234,True
315,315,158,0,tfidf+bert+perp,3,0,3.0298096434091778e-05,True
316,316,158,1,tfidf+bert+perp,3,1,0.9985564561012986,True
317,317,159,0,tfidf+bert+perp,3,0,0.0006835013304609874,True
318,318,159,1,tfidf+bert+perp,3,1,0.9999156296270556,True
319,319,160,0,tfidf+bert+perp,3,0,0.033441120450033515,True
320,320,160,1,tfidf+bert+perp,3,1,0.9058811239734571,True
321,321,161,0,tfidf+bert+perp,3,0,0.00015342412644851357,True
322,322,161,1,tfidf+bert+perp,3,1,0.9995817774834418,True
323,323,162,0,tfidf+bert+perp,3,0,0.013758312284336606,True
324,324,162,1,tfidf+bert+perp,3,1,0.9994175051242515,True
325,325,163,0,tfidf+bert+perp,3,0,0.0010965203090552498,True
326,326,163,1,tfidf+bert+perp,3,1,0.9926427532141611,True
327,327,164,0,tfidf+bert+perp,3,0,0.00043920773591764887,True
328,328,164,1,tfidf+bert+perp,3,1,0.9646631152544903,True
329,329,165,0,tfidf+bert+perp,3,1,0.6865840097548392,False
330,330,165,1,tfidf+bert+perp,3,1,0.999645216478469,True
331,331,166,0,tfidf+bert+perp,3,0,0.006414422277572206,True
332,332,166,1,tfidf+bert+perp,3,1,0.9653746776428892,True
333,333,167,0,tfidf+bert+perp,3,0,0.011699170431267749,True
334,334,167,1,tfidf+bert+perp,3,1,0.9906186325218045,True
335,335,168,0,tfidf+bert+perp,3,0,0.012602036560707951,True
336,336,168,1,tfidf+bert+perp,3,1,0.9980658686803778,True
337,337,169,0,tfidf+bert+perp,3,0,0.00038353102374462107,True
338,338,169,1,tfidf+bert+perp,3,1,0.9971384065472335,True
339,339,170,0,tfidf+bert+perp,3,0,0.00024075098630373118,True
340,340,170,1,tfidf+bert+perp,3,1,0.9988527292879681,True
341,341,171,0,tfidf+bert+perp,3,0,0.0012186230883989323,True
342,342,171,1,tfidf+bert+perp,3,1,0.9969737749984798,True
343,343,172,0,tfidf+bert+perp,3,0,0.026625705665942745,True
344,344,172,1,tfidf+bert+perp,3,1,0.9400078601597909,True
345,345,173,0,tfidf+bert+perp,3,0,0.0056126963258685365,True
346,346,173,1,tfidf+bert+perp,3,1,0.9995997445939946,True
347,347,174,0,tfidf+bert+perp,3,0,0.0018129566021155932,True
348,348,174,1,tfidf+bert+perp,3,1,0.9981088539216568,True
349,349,175,0,tfidf+bert+perp,3,0,0.008922910532376873,True
350,350,175,1,tfidf+bert+perp,3,1,0.9979597046757935,True
351,351,176,0,tfidf+bert+perp,3,0,0.006870458762511866,True
352,352,176,1,tfidf+bert+perp,3,1,0.9989521608660378,True
353,353,177,0,tfidf+bert+perp,3,0,0.0024593313152036374,True
354,354,177,1,tfidf+bert+perp,3,1,0.8489266399326838,True
355,355,178,0,tfidf+bert+perp,3,0,0.000825109883318904,True
356,356,178,1,tfidf+bert+perp,3,1,0.9963699513033153,True
357,357,179,0,tfidf+bert+perp,3,0,0.006087248835861584,True
358,358,179,1,tfidf+bert+perp,3,1,0.9982688815306405,True
359,359,180,0,tfidf+bert+perp,3,0,0.0018362686052825605,True
360,360,180,1,tfidf+bert+perp,3,1,0.999316116879339,True
361,361,181,0,tfidf+bert+perp,3,0,0.00022636736101235022,True
362,362,181,1,tfidf+bert+perp,3,1,0.9982089537863217,True
363,363,182,0,tfidf+bert+perp,3,0,9.610582085505656e-05,True
364,364,182,1,tfidf+bert+perp,3,1,0.9990196441550119,True
365,365,183,0,tfidf+bert+perp,3,0,0.00022482646577255642,True
366,366,183,1,tfidf+bert+perp,3,1,0.9363286068702187,True
367,367,184,0,tfidf+bert+perp,3,0,0.008418484457272323,True
368,368,184,1,tfidf+bert+perp,3,1,0.9669158723304899,True
369,369,185,0,tfidf+bert+perp,3,0,0.012683790217558923,True
370,370,185,1,tfidf+bert+perp,3,1,0.9557403496980716,True
371,371,186,0,tfidf+bert+perp,3,0,0.047438093169638186,True
372,372,186,1,tfidf+bert+perp,3,1,0.9997087245447919,True
373,373,187,0,tfidf+bert+perp,3,0,0.0018741479626979793,True
374,374,187,1,tfidf+bert+perp,3,1,0.999930795727531,True
375,375,188,0,tfidf+bert+perp,3,0,0.0007259754839888157,True
376,376,188,1,tfidf+bert+perp,3,1,0.9998319682603108,True
377,377,189,0,tfidf+bert+perp,3,0,0.00029375620224683576,True
378,378,189,1,tfidf+bert+perp,3,1,0.9969066319719401,True
379,379,190,0,tfidf+bert+perp,3,0,0.00020518006426632933,True
380,380,190,1,tfidf+bert+perp,3,1,0.8783094202946227,True
381,381,191,0,tfidf+bert+perp,3,0,0.023880259123285688,True
382,382,191,1,tfidf+bert+perp,3,1,0.9867565189335615,True
383,383,192,0,tfidf+bert+perp,3,0,0.12442155306074515,True
384,384,192,1,tfidf+bert+perp,3,1,0.9939157961963688,True
385,385,193,0,tfidf+bert+perp,3,0,0.009230560172414588,True
386,386,193,1,tfidf+bert+perp,3,1,0.9990923690357278,True
387,387,194,0,tfidf+bert+perp,3,0,0.0008542762549840908,True
388,388,194,1,tfidf+bert+perp,3,1,0.7795385312951713,True
389,389,195,0,tfidf+bert+perp,3,0,0.0022244232637174625,True
390,390,195,1,tfidf+bert+perp,3,1,0.9833712590447286,True
391,391,196,0,tfidf+bert+perp,3,0,0.045209542119943345,True
392,392,196,1,tfidf+bert+perp,3,1,0.9995803368028194,True
393,393,197,0,tfidf+bert+perp,3,0,0.019106297245936838,True
394,394,197,1,tfidf+bert+perp,3,1,0.9983557330538885,True
395,395,198,0,tfidf+bert+perp,3,0,0.0006643185532269932,True
396,396,198,1,tfidf+bert+perp,3,1,0.9998756464436797,True
397,397,199,0,tfidf+bert+perp,3,0,0.003606607612464823,True
398,398,199,1,tfidf+bert+perp,3,1,0.938582220298591,True
399,399,200,0,tfidf+bert+perp,3,0,0.006595070653265863,True
400,400,200,1,tfidf+bert+perp,3,1,0.8276190358903192,True
401,401,201,0,tfidf+bert+perp,3,0,0.035902912342497595,True
402,402,201,1,tfidf+bert+perp,3,1,0.9990393102303944,True
403,403,202,0,tfidf+bert+perp,3,0,0.00025183647748741323,True
404,404,202,1,tfidf+bert+perp,3,1,0.9814008714031414,True
405,405,203,0,tfidf+bert+perp,3,0,0.004423970051187072,True
