row_index,doc_id,source_id,label_aktual,kombinasi,n_fitur,prediksi,probabilitas_AI,benar
50,50,25,0,bert+perp,2,0,0.0030707022421565047,True
51,51,25,1,bert+perp,2,1,0.9979793606022656,True
52,52,26,0,bert+perp,2,0,0.020777311187605653,True
53,53,26,1,bert+perp,2,1,0.9952072496125006,True
54,54,27,0,bert+perp,2,0,0.0013487100132994494,True
55,55,27,1,bert+perp,2,1,0.9833563018380317,True
56,56,28,0,bert+perp,2,1,0.6661788145834954,False
57,57,28,1,bert+perp,2,1,0.9984934020598368,True
58,58,29,0,bert+perp,2,0,0.04785016338730929,True
59,59,29,1,bert+perp,2,1,0.9990769627653955,True
60,60,30,0,bert+perp,2,0,0.001751437366678238,True
61,61,30,1,bert+perp,2,1,0.9998311827886793,True
62,62,31,0,bert+perp,2,0,0.003886094076531682,True
63,63,31,1,bert+perp,2,1,0.9620488944651631,True
64,64,32,0,bert+perp,2,0,0.0028837263292732216,True
65,65,32,1,bert+perp,2,0,0.02521245061038919,False
66,66,33,0,bert+perp,2,0,0.0007011707803322442,True
67,67,33,1,bert+perp,2,1,0.9959950501241774,True
68,68,34,0,bert+perp,2,0,0.00825388184856051,True
69,69,34,1,bert+perp,2,1,0.9980894211356581,True
70,70,35,0,bert+perp,2,0,0.025759036696446743,True
71,71,35,1,bert+perp,2,1,0.9958713520432904,True
72,72,36,0,bert+perp,2,0,0.012892299169629294,True
73,73,36,1,bert+perp,2,1,0.9975669022997661,True
74,74,37,0,bert+perp,2,0,7.635060011312383e-05,True
75,75,37,1,bert+perp,2,1,0.9988085857353719,True
76,76,38,0,bert+perp,2,0,0.056209231598454826,True
77,77,38,1,bert+perp,2,1,0.9980458193630184,True
78,78,39,0,bert+perp,2,0,0.0026868344970546825,True
79,79,39,1,bert+perp,2,1,0.9989689499572594,True
80,80,40,0,bert+perp,2,0,0.021877328473269946,True
81,81,40,1,bert+perp,2,1,0.9881800848299842,True
82,82,41,0,bert+perp,2,0,0.002512106931000957,True
83,83,41,1,bert+perp,2,1,0.9930132944992534,True
84,84,42,0,bert+perp,2,0,0.0009935296737272846,True
85,85,42,1,bert+perp,2,1,0.99906626318589,True
86,86,43,0,bert+perp,2,0,0.005059747485902078,True
87,87,43,1,bert+perp,2,1,0.989697416508308,True
88,88,44,0,bert+perp,2,0,0.0038814292936562352,True
89,89,44,1,bert+perp,2,1,0.8995692802216124,True
90,90,45,0,bert+perp,2,1,0.7380424796598762,False
91,91,45,1,bert+perp,2,1,0.8928009140006549,True
92,92,46,0,bert+perp,2,0,0.0015702462380547833,True
93,93,46,1,bert+perp,2,1,0.9999440315939138,True
94,94,47,0,bert+perp,2,0,0.007282999593157844,True
95,95,47,1,bert+perp,2,1,0.9983447174437834,True
96,96,48,0,bert+perp,2,0,0.006153321210641744,True
97,97,48,1,bert+perp,2,1,0.7730605931635384,True
98,98,49,0,bert+perp,2,0,0.025588036350173166,True
99,99,49,1,bert+perp,2,1,0.9995588388173159,True
100,100,50,0,bert+perp,2,0,0.027847831664678815,True
101,101,50,1,bert+perp,2,1,0.9996665541473367,True
102,102,51,0,bert+perp,2,0,0.002961957578162934,True
103,103,51,1,bert+perp,2,1,0.9995258296419165,True
104,104,52,0,bert+perp,2,0,0.00021976064552326537,True
105,105,52,1,bert+perp,2,1,0.7086120057688969,True
106,106,53,0,bert+perp,2,0,0.0004985958602121785,True
107,107,53,1,bert+perp,2,1,0.9963723445863015,True
108,108,54,0,bert+perp,2,0,0.2799326285089765,True
109,109,54,1,bert+perp,2,1,0.9837176428626055,True
110,110,55,0,bert+perp,2,0,0.05530127483165397,True
111,111,55,1,bert+perp,2,1,0.9981294177620106,True
112,112,56,0,bert+perp,2,0,0.0049929263027853185,True
113,113,56,1,bert+perp,2,1,0.9988637013094795,True
114,114,57,0,bert+perp,2,0,0.0023793295304404376,True
115,115,57,1,bert+perp,2,1,0.9983858097536156,True
116,116,58,0,bert+perp,2,0,0.009404766111350967,True
117,117,58,1,bert+perp,2,1,0.9984288370894467,True
118,118,59,0,bert+perp,2,0,0.0013909904758768856,True
119,119,59,1,bert+perp,2,1,0.9998788990465904,True
120,120,60,0,bert+perp,2,0,0.0006938198315158471,True
121,121,60,1,bert+perp,2,1,0.9991420817977126,True
122,122,61,0,bert+perp,2,0,0.005087558445471565,True
123,123,61,1,bert+perp,2,1,0.9969266430724406,True
124,124,62,0,bert+perp,2,0,0.034838366909824114,True
125,125,62,1,bert+perp,2,1,0.9854100565976397,True
126,126,63,0,bert+perp,2,0,0.0035574222778908446,True
127,127,63,1,bert+perp,2,1,0.9744784319665395,True
128,128,64,0,bert+perp,2,0,0.004032919259804706,True
129,129,64,1,bert+perp,2,1,0.9763980288201272,True
130,130,65,0,bert+perp,2,0,0.3285377859855625,True
131,131,65,1,bert+perp,2,1,0.9336237526719194,True
132,132,66,0,bert+perp,2,0,0.15537736742751476,True
133,133,66,1,bert+perp,2,1,0.9919205614814905,True
134,134,67,0,bert+perp,2,0,0.008921244725088484,True
135,135,67,1,bert+perp,2,1,0.9942079085866077,True
136,136,68,0,bert+perp,2,0,0.04727887173383603,True
137,137,68,1,bert+perp,2,1,0.9989317884372504,True
138,138,69,0,bert+perp,2,0,0.032745225329909644,True
139,139,69,1,bert+perp,2,1,0.9396872585046082,True
140,140,70,0,bert+perp,2,0,0.005350578328723624,True
141,141,70,1,bert+perp,2,1,0.9937984176708897,True
142,142,71,0,bert+perp,2,0,0.0002318218841532862,True
143,143,71,1,bert+perp,2,1,0.9997548851263154,True
144,144,72,0,bert+perp,2,0,0.04952550706039764,True
145,145,72,1,bert+perp,2,1,0.9996160202139331,True
146,146,73,1,bert+perp,2,1,0.9997244695992923,True
147,147,74,0,bert+perp,2,0,0.00036397245634301514,True
148,148,74,1,bert+perp,2,1,0.9998173053137995,True
149,149,75,0,bert+perp,2,0,0.0036713686960618496,True
150,150,75,1,bert+perp,2,1,0.9903737398331209,True
151,151,76,0,bert+perp,2,0,0.002269929140554957,True
152,152,76,1,bert+perp,2,1,0.9949166599090135,True
153,153,77,0,bert+perp,2,0,0.014546545235945932,True
154,154,77,1,bert+perp,2,1,0.9864323676324828,True
155,155,78,0,bert+perp,2,0,0.4028073986295796,True
156,156,78,1,bert+perp,2,0,0.3850083355018184,False
157,157,79,0,bert+perp,2,0,0.06102459975306451,True
158,158,79,1,bert+perp,2,1,0.5353854668619862,True
159,159,80,0,bert+perp,2,0,0.044580580968097666,True
160,160,80,1,bert+perp,2,1,0.9735430183895389,True
161,161,81,0,bert+perp,2,0,0.0019722235419041127,True
162,162,81,1,bert+perp,2,1,0.9995427073762486,True
163,163,82,0,bert+perp,2,0,0.0008430055561205423,True
164,164,82,1,bert+perp,2,1,0.9995938247162814,True
165,165,83,0,bert+perp,2,0,0.00018780921338382145,True
166,166,83,1,bert+perp,2,1,0.8336635579871055,True
167,167,84,0,bert+perp,2,0,0.0012120389496427003,True
168,168,84,1,bert+perp,2,1,0.997729055216002,True
169,169,85,0,bert+perp,2,0,0.00016334734649211115,True
170,170,85,1,bert+perp,2,1,0.996848302454147,True
171,171,86,0,bert+perp,2,0,0.4241429466437476,True
172,172,86,1,bert+perp,2,1,0.9986966208922601,True
173,173,87,0,bert+perp,2,0,0.0017208573331061116,True
174,174,87,1,bert+perp,2,1,0.9996038213758351,True
175,175,88,0,bert+perp,2,0,0.1590022814332064,True
176,176,88,1,bert+perp,2,1,0.9908884951718048,True
177,177,89,0,bert+perp,2,0,0.0015296565955077313,True
178,178,89,1,bert+perp,2,1,0.9994023469430745,True
179,179,90,0,bert+perp,2,0,0.0008290190696283633,True
180,180,90,1,bert+perp,2,1,0.9212434050717647,True
181,181,91,0,bert+perp,2,0,0.05330660559624911,True
182,182,91,1,bert+perp,2,1,0.9984343017885003,True
183,183,92,0,bert+perp,2,0,0.12121892302224926,True
184,184,92,1,bert+perp,2,1,0.9998216084771154,True
185,185,93,0,bert+perp,2,0,0.0004973056378830958,True
186,186,93,1,bert+perp,2,1,0.99863359001704,True
187,187,94,0,bert+perp,2,0,0.08899977786664262,True
188,188,94,1,bert+perp,2,1,0.9929076343539188,True
189,189,95,0,bert+perp,2,0,0.0017663892023023827,True
190,190,95,1,bert+perp,2,1,0.9742953607793654,True
191,191,96,0,bert+perp,2,0,0.0005982344822483971,True
192,192,96,1,bert+perp,2,1,0.9998410138924729,True
193,193,97,0,bert+perp,2,0,0.010716756048792651,True
194,194,97,1,bert+perp,2,1,0.9993114396021433,True
195,195,98,0,bert+perp,2,0,0.0002513040940730329,True
196,196,98,1,bert+perp,2,1,0.9968382982728984,True
197,197,99,0,bert+perp,2,0,0.0003667212285269801,True
198,198,99,1,bert+perp,2,1,0.9985416398763761,True
199,199,100,0,bert+perp,2,0,0.00018842906644779317,True
200,200,100,1,bert+perp,2,1,0.9995933210143486,True
201,201,101,0,bert+perp,2,0,0.00033951543249704933,True
202,202,101,1,bert+perp,2,1,0.9907930644754221,True
203,203,102,0,bert+perp,2,0,0.0005324764502827959,True
204,204,102,1,bert+perp,2,1,0.9986024015914999,True
205,205,103,0,bert+perp,2,0,0.0023103306640036647,True
206,206,103,1,bert+perp,2,1,0.9995421699705882,True
207,207,104,0,bert+perp,2,0,0.005688329097593278,True
208,208,104,1,bert+perp,2,1,0.9987937241630077,True
209,209,105,0,bert+perp,2,0,0.0002976235792663021,True
210,210,105,1,bert+perp,2,1,0.9995015847274279,True
211,211,106,0,bert+perp,2,0,0.0010184999251098158,True
212,212,106,1,bert+perp,2,1,0.9897710972089727,True
213,213,107,0,bert+perp,2,0,0.0012166068708811218,True
214,214,107,1,bert+perp,2,1,0.9936732489466933,True
215,215,108,0,bert+perp,2,0,5.512038462214284e-05,True
216,216,108,1,bert+perp,2,1,0.9989368487818222,True
217,217,109,0,bert+perp,2,0,0.003283704008833554,True
218,218,109,1,bert+perp,2,0,0.13980832402060614,False
219,219,110,0,bert+perp,2,0,0.0007388523871090147,True
220,220,110,1,bert+perp,2,1,0.9987879360575665,True
221,221,111,0,bert+perp,2,0,0.0031626134498393714,True
222,222,111,1,bert+perp,2,1,0.9934479059692756,True
223,223,112,0,bert+perp,2,0,0.000473705422722904,True
224,224,112,1,bert+perp,2,1,0.986981447870766,True
225,225,113,0,bert+perp,2,0,0.0008797761830242258,True
226,226,113,1,bert+perp,2,1,0.9398566934931152,True
227,227,114,0,bert+perp,2,0,0.002820249874159558,True
228,228,114,1,bert+perp,2,1,0.9978541095811841,True
229,229,115,0,bert+perp,2,0,0.0011319619276450434,True
230,230,115,1,bert+perp,2,1,0.9995864127214881,True
231,231,116,0,bert+perp,2,0,0.0003811887234029166,True
232,232,116,1,bert+perp,2,1,0.9994679149009136,True
233,233,117,0,bert+perp,2,0,0.0005331095660573496,True
234,234,117,1,bert+perp,2,1,0.9891228233306703,True
235,235,118,0,bert+perp,2,0,0.30495658100801654,True
236,236,118,1,bert+perp,2,1,0.9996803220760668,True
237,237,119,0,bert+perp,2,0,0.0008211659434054451,True
238,238,119,1,bert+perp,2,1,0.9958830959767305,True
239,239,120,0,bert+perp,2,0,0.12740624292562494,True
240,240,120,1,bert+perp,2,1,0.9972577461226204,True
241,241,121,0,bert+perp,2,0,0.06060484651243443,True
242,242,121,1,bert+perp,2,1,0.999483200690518,True
243,243,122,0,bert+perp,2,0,0.015775610960529794,True
244,244,122,1,bert+perp,2,1,0.9991904539880659,True
245,245,123,0,bert+perp,2,0,0.01877356904311517,True
246,246,123,1,bert+perp,2,1,0.999210045274364,True
247,247,124,0,bert+perp,2,0,0.0010514748761642698,True
248,248,124,1,bert+perp,2,1,0.99829063076792,True
249,249,125,0,bert+perp,2,0,0.04927487812079636,True
250,250,125,1,bert+perp,2,1,0.9907552816034937,True
251,251,126,0,bert+perp,2,0,0.0008310812270134253,True
252,252,126,1,bert+perp,2,1,0.9959338705609291,True
253,253,127,0,bert+perp,2,0,0.0025400783209196913,True
254,254,127,1,bert+perp,2,1,0.9994566406434681,True
255,255,128,0,bert+perp,2,0,0.0029033328458410892,True
256,256,128,1,bert+perp,2,1,0.874865267411513,True
257,257,129,0,bert+perp,2,0,0.00043106937876544264,True
258,258,129,1,bert+perp,2,1,0.998630393486351,True
259,259,130,0,bert+perp,2,0,0.0012893401584847936,True
260,260,130,1,bert+perp,2,1,0.9955350672810817,True
261,261,131,0,bert+perp,2,0,0.0005886520275896117,True
262,262,131,1,bert+perp,2,1,0.9978087081368049,True
263,263,132,0,bert+perp,2,0,0.0041752388459206,True
264,264,132,1,bert+perp,2,1,0.9959036267950213,True
265,265,133,0,bert+perp,2,0,0.00026491605717603265,True
266,266,133,1,bert+perp,2,1,0.9918093472868321,True
267,267,134,0,bert+perp,2,0,0.031347659676528646,True
268,268,134,1,bert+perp,2,0,0.4219374232192773,False
269,269,135,0,bert+perp,2,0,0.03983654111608966,True
270,270,135,1,bert+perp,2,1,0.997980632774161,True
271,271,136,0,bert+perp,2,0,0.003452151917461234,True
272,272,136,1,bert+perp,2,1,0.9964130430542835,True
273,273,137,0,bert+perp,2,0,0.0018600861764811675,True
274,274,137,1,bert+perp,2,1,0.9965808308202504,True
275,275,138,0,bert+perp,2,0,0.002881112455726375,True
276,276,138,1,bert+perp,2,1,0.9732723427462169,True
277,277,139,0,bert+perp,2,0,0.0015420012293837374,True
278,278,139,1,bert+perp,2,1,0.9971099964032425,True
279,279,140,0,bert+perp,2,0,0.007829610734357005,True
280,280,140,1,bert+perp,2,1,0.9851220409808228,True
281,281,141,0,bert+perp,2,0,0.0012280773330913917,True
282,282,141,1,bert+perp,2,1,0.9886006115364179,True
283,283,142,0,bert+perp,2,0,0.023677347691236385,True
284,284,142,1,bert+perp,2,1,0.9997459909978729,True
285,285,143,0,bert+perp,2,0,0.004225744843824529,True
286,286,143,1,bert+perp,2,1,0.9985284863008711,True
287,287,144,0,bert+perp,2,0,0.002033593706304871,True
288,288,144,1,bert+perp,2,1,0.9986781194191772,True
289,289,145,0,bert+perp,2,0,0.25029473026523363,True
290,290,145,1,bert+perp,2,1,0.9956763284836337,True
291,291,146,0,bert+perp,2,1,0.6664913260515456,False
292,292,146,1,bert+perp,2,1,0.9979328310938019,True
293,293,147,0,bert+perp,2,1,0.7062646897855591,False
294,294,147,1,bert+perp,2,1,0.9979775824696737,True
295,295,148,0,bert+perp,2,0,0.0006145561437983365,True
296,296,148,1,bert+perp,2,0,0.39184551239948723,False
297,297,149,0,bert+perp,2,0,0.0016162592579576018,True
298,298,149,1,bert+perp,2,1,0.9755380279416828,True
299,299,150,0,bert+perp,2,0,0.0020651094206687376,True
300,300,150,1,bert+perp,2,1,0.9990619679598812,True
301,301,151,0,bert+perp,2,0,0.015806445065751636,True
302,302,151,1,bert+perp,2,1,0.9936067279208879,True
303,303,152,0,bert+perp,2,0,0.0036486953344793353,True
304,304,152,1,bert+perp,2,1,0.9776426191578147,True
305,305,153,0,bert+perp,2,0,0.001019415970914133,True
306,306,153,1,bert+perp,2,1,0.9700291911058888,True
307,307,154,0,bert+perp,2,0,0.001968653192073425,True
308,308,154,1,bert+perp,2,1,0.9981544787338714,True
309,309,155,0,bert+perp,2,0,0.004090043151540241,True
310,310,155,1,bert+perp,2,1,0.9999182595335836,True
311,311,156,0,bert+perp,2,0,0.0007998726310693068,True
312,312,156,1,bert+perp,2,1,0.9998293393564242,True
313,313,157,0,bert+perp,2,0,0.0046571874720877406,True
314,314,157,1,bert+perp,2,1,0.9997408140380153,True
315,315,158,0,bert+perp,2,0,5.739123735256898e-05,True
316,316,158,1,bert+perp,2,1,0.9993926609066629,True
317,317,159,0,bert+perp,2,0,0.0004317293847254956,True
318,318,159,1,bert+perp,2,1,0.999916303787418,True
319,319,160,0,bert+perp,2,0,0.01981202442514019,True
320,320,160,1,bert+perp,2,1,0.848842670154755,True
321,321,161,0,bert+perp,2,0,0.0003995109117907015,True
322,322,161,1,bert+perp,2,1,0.9997902211992353,True
323,323,162,0,bert+perp,2,0,0.010901823035666426,True
324,324,162,1,bert+perp,2,1,0.999570186021467,True
325,325,163,0,bert+perp,2,0,0.0010147320538065596,True
326,326,163,1,bert+perp,2,1,0.9891569815512155,True
327,327,164,0,bert+perp,2,0,0.0005637913589833333,True
328,328,164,1,bert+perp,2,1,0.9448457300909433,True
329,329,165,0,bert+perp,2,1,0.664263685202875,False
330,330,165,1,bert+perp,2,1,0.9994896040220086,True
331,331,166,0,bert+perp,2,0,0.006226047518703768,True
332,332,166,1,bert+perp,2,1,0.9906475817504864,True
333,333,167,0,bert+perp,2,0,0.006275705622912372,True
334,334,167,1,bert+perp,2,1,0.9940510421971219,True
335,335,168,0,bert+perp,2,0,0.015254606673514595,True
336,336,168,1,bert+perp,2,1,0.9987903077043643,True
337,337,169,0,bert+perp,2,0,0.00030843042020772745,True
338,338,169,1,bert+perp,2,1,0.9977855987535619,True
339,339,170,0,bert+perp,2,0,0.00022422215873280841,True
340,340,170,1,bert+perp,2,1,0.9992483499233586,True
341,341,171,0,bert+perp,2,0,0.0004845750144427146,True
342,342,171,1,bert+perp,2,1,0.998145108121164,True
343,343,172,0,bert+perp,2,0,0.06696142338981613,True
344,344,172,1,bert+perp,2,1,0.9790871595730727,True
345,345,173,0,bert+perp,2,0,0.005670664058645612,True
346,346,173,1,bert+perp,2,1,0.9995717602353256,True
347,347,174,0,bert+perp,2,0,0.0009798562511954048,True
348,348,174,1,bert+perp,2,1,0.997866427439613,True
349,349,175,0,bert+perp,2,0,0.01224328037332439,True
350,350,175,1,bert+perp,2,1,0.9960533382526892,True
351,351,176,0,bert+perp,2,0,0.0028232888104906015,True
352,352,176,1,bert+perp,2,1,0.9973697139440129,True
353,353,177,0,bert+perp,2,0,0.01434165507089382,True
354,354,177,1,bert+perp,2,1,0.7855042823960566,True
355,355,178,0,bert+perp,2,0,0.0006687867289249089,True
356,356,178,1,bert+perp,2,1,0.9844372478195905,True
357,357,179,0,bert+perp,2,0,0.02459304458120701,True
358,358,179,1,bert+perp,2,1,0.9979514027175463,True
359,359,180,0,bert+perp,2,0,0.0007572275198988157,True
360,360,180,1,bert+perp,2,1,0.9994649198203748,True
361,361,181,0,bert+perp,2,0,0.00011721455041492735,True
362,362,181,1,bert+perp,2,1,0.9963022418365487,True
363,363,182,0,bert+perp,2,0,9.804269008505512e-05,True
364,364,182,1,bert+perp,2,1,0.999512383271873,True
365,365,183,0,bert+perp,2,0,0.000447749976818214,True
366,366,183,1,bert+perp,2,1,0.908148953347748,True
367,367,184,0,bert+perp,2,0,0.010915571390458545,True
368,368,184,1,bert+perp,2,1,0.981090035763308,True
369,369,185,0,bert+perp,2,0,0.007294244036033691,True
370,370,185,1,bert+perp,2,1,0.9766666684199707,True
371,371,186,0,bert+perp,2,0,0.10346183709022107,True
372,372,186,1,bert+perp,2,1,0.9992417613677665,True
373,373,187,0,bert+perp,2,0,0.0007880496841879143,True
374,374,187,1,bert+perp,2,1,0.9997755772297368,True
375,375,188,0,bert+perp,2,0,0.0013698839158894115,True
376,376,188,1,bert+perp,2,1,0.9997125752902519,True
377,377,189,0,bert+perp,2,0,0.0033743901786053108,True
378,378,189,1,bert+perp,2,1,0.9936649142343139,True
379,379,190,0,bert+perp,2,0,5.9114233206201586e-05,True
380,380,190,1,bert+perp,2,1,0.7667393071991472,True
381,381,191,0,bert+perp,2,0,0.010636064704967753,True
382,382,191,1,bert+perp,2,1,0.9983408199598732,True
383,383,192,0,bert+perp,2,0,0.15141694219550325,True
384,384,192,1,bert+perp,2,1,0.9920926076086097,True
385,385,193,0,bert+perp,2,0,0.008188217909272152,True
386,386,193,1,bert+perp,2,1,0.9981283417951179,True
387,387,194,0,bert+perp,2,0,0.00043362131833933187,True
388,388,194,1,bert+perp,2,1,0.6447550918214836,True
389,389,195,0,bert+perp,2,0,0.004900795242311697,True
390,390,195,1,bert+perp,2,1,0.8897782443915138,True
391,391,196,0,bert+perp,2,0,0.06777584832888557,True
392,392,196,1,bert+perp,2,1,0.9997674439873373,True
393,393,197,0,bert+perp,2,0,0.0319205513410491,True
394,394,197,1,bert+perp,2,1,0.9971397168078032,True
395,395,198,0,bert+perp,2,0,0.001163830295100514,True
396,396,198,1,bert+perp,2,1,0.9997361439009456,True
397,397,199,0,bert+perp,2,0,0.007756698761427031,True
398,398,199,1,bert+perp,2,1,0.9199156047413566,True
399,399,200,0,bert+perp,2,0,0.0067274774563988475,True
400,400,200,1,bert+perp,2,1,0.6656074926770373,True
401,401,201,0,bert+perp,2,0,0.03790682449020032,True
402,402,201,1,bert+perp,2,1,0.9998313560421093,True
403,403,202,0,bert+perp,2,0,8.104329528176272e-05,True
404,404,202,1,bert+perp,2,1,0.9809200465276436,True
405,405,203,0,bert+perp,2,0,0.006149156810101012,True
406,406,203,1,bert+perp,2,1,0.9886268447970068,True
407,407,204,0,bert+perp,2,0,0.052975930354414905,True
408,408,204,1,bert+perp,2,1,0.7151255651559922,True
409,409,205,0,bert+perp,2,0,0.0006310086401132026,True
410,410,205,1,bert+perp,2,1,0.985471248839721,True
411,411,206,0,bert+perp,2,0,0.2736725381342527,True
412,412,206,1,bert+perp,2,1,0.9991862269815177,True
413,413,207,0,bert+perp,2,0,0.0007692414974039523,True
414,414,207,1,bert+perp,2,1,0.987175465561226,True
415,415,208,0,bert+perp,2,0,0.04737480148878954,True
416,416,208,1,bert+perp,2,1,0.903010760434088,True
417,417,209,0,bert+perp,2,0,0.0012019820072131954,True
418,418,209,1,bert+perp,2,1,0.9990557479686376,True
419,419,210,0,bert+perp,2,0,0.03870019524944055,True
420,420,210,1,bert+perp,2,1,0.9987805409739328,True
421,421,211,0,bert+perp,2,0,0.00022512611000795525,True
422,422,211,1,bert+perp,2,0,0.058121866256013205,False
423,423,212,0,bert+perp,2,0,0.009982079170071717,True
424,424,212,1,bert+perp,2,1,0.9987813875146924,True
425,425,213,0,bert+perp,2,0,0.28592392610502915,True
426,426,213,1,bert+perp,2,1,0.9996236045272938,True
427,427,214,0,bert+perp,2,0,0.0017515864447422117,True
428,428,214,1,bert+perp,2,1,0.9982258147732684,True
429,429,215,0,bert+perp,2,0,0.0006372127633086115,True
430,430,215,1,bert+perp,2,1,0.9904275944619559,True
431,431,216,0,bert+perp,2,0,0.0027846045465328637,True
432,432,216,1,bert+perp,2,1,0.9993703696261279,True
433,433,217,0,bert+perp,2,0,4.1676558611336026e-05,True
434,434,217,1,bert+perp,2,1,0.9963514600547438,True
435,435,218,0,bert+perp,2,0,0.0007355603345859839,True
436,436,218,1,bert+perp,2,1,0.9894529170633771,True
437,437,219,0,bert+perp,2,0,0.11130525585294179,True
438,438,219,1,bert+perp,2,1,0.9993046691062624,True
439,439,220,0,bert+perp,2,0,0.004229765140433181,True
440,440,220,1,bert+perp,2,1,0.9982984475944955,True
441,441,221,0,bert+perp,2,0,0.05263915755430654,True
442,442,221,1,bert+perp,2,1,0.9995886368206649,True
443,443,222,0,bert+perp,2,0,0.0008874674801452778,True
444,444,222,1,bert+perp,2,1,0.9964542331064246,True
445,445,223,0,bert+perp,2,0,0.004981031831937814,True
446,446,223,1,bert+perp,2,1,0.9990480298420336,True
447,447,224,0,bert+perp,2,0,0.001799840067145587,True
448,448,224,1,bert+perp,2,1,0.9992720408675787,True
449,449,225,0,bert+perp,2,0,0.00010626799201449842,True
450,450,225,1,bert+perp,2,1,0.9996349233872768,True
451,451,226,0,bert+perp,2,0,0.016588763453491653,True
452,452,226,1,bert+perp,2,1,0.7691458954802967,True
453,453,227,0,bert+perp,2,0,0.00017808388760546208,True
454,454,227,1,bert+perp,2,1,0.9814918798105345,True
455,455,228,0,bert+perp,2,0,0.016869993713814185,True
456,456,228,1,bert+perp,2,1,0.998281579395806,True
457,457,229,0,bert+perp,2,0,0.0025358948574464527,True
458,458,229,1,bert+perp,2,1,0.9950893749045537,True
459,459,230,0,bert+perp,2,0,0.0030718307934368195,True
460,460,230,1,bert+perp,2,0,0.4127159040848287,False
461,461,231,0,bert+perp,2,0,0.00011330312477719873,True
462,462,231,1,bert+perp,2,1,0.9973604205959455,True
463,463,232,0,bert+perp,2,1,0.5946469618645601,False
464,464,232,1,bert+perp,2,1,0.9992776788875516,True
465,465,233,0,bert+perp,2,0,0.0001380533706183939,True
466,466,233,1,bert+perp,2,1,0.9919244932134772,True
467,467,234,0,bert+perp,2,0,0.00021969739781588503,True
468,468,234,1,bert+perp,2,1,0.9988265459391396,True
469,469,235,0,bert+perp,2,0,0.0007814131427752967,True
470,470,235,1,bert+perp,2,1,0.9894776701420932,True
471,471,236,0,bert+perp,2,0,0.4618446146781396,True
472,472,236,1,bert+perp,2,1,0.9778917924926916,True
473,473,237,0,bert+perp,2,0,0.00048038729290439126,True
474,474,237,1,bert+perp,2,1,0.9998410106653387,True
475,475,238,0,bert+perp,2,0,0.00017185436927431372,True
